# None,main_metric=f1
,var_threshold_continuous,var_threshold_discrete,var_threshold_fingerprint,corr_threshold,val_accuracy,val_f1,val_precision,val_recall,val_mcc,val_roc_auc_score,val_average_precision_score
0,0.029247389159815528,0.028942473835624698,0.0005451839246396974,0.8731997609427335,0.5863708399366085,0.42384105960264895,0.28699551569506726,0.810126582278481,0.26978232306894784,0.683789235360708,0.2821113715134703
1,0.0485943036962714,0.010537025544130127,0.015596680595076282,0.8183638911297345,0.6988906497622821,0.5026178010471204,0.36432637571157495,0.810126582278481,0.38273793557350255,0.7967129772563548,0.41834006125019424
2,0.01111772857063937,0.015481103971530866,0.03796233550533306,0.97356074531094,0.6648177496038035,0.4909747292418772,0.3434343434343434,0.8607594936708861,0.37578690172573875,0.823466090357106,0.47712371846529544
3,0.03010362228096621,0.038456410182016086,0.02209288371584754,0.8992686508941582,0.6933438985736925,0.5044814340588989,0.36213235294117646,0.8312236286919831,0.3885488027481492,0.8072553257178141,0.43845324032763155
4,0.043283360397071466,0.01373806099521296,0.017592144034812095,0.9124532263391385,0.6917591125198098,0.4993564993564994,0.3592592592592593,0.8185654008438819,0.379681729285043,0.7986168570546465,0.4231923914194102
5,0.02614123940269511,0.00983335030738405,0.031190097956285686,0.84331256513158,0.6648177496038035,0.4909747292418772,0.3434343434343434,0.8607594936708861,0.37578690172573875,0.8259977359267263,0.476816801035608
6,0.045417539392604914,0.019800977720672894,0.04935920689712293,0.9223159641235499,0.6402535657686212,0.46962616822429903,0.3247172859450727,0.8481012658227848,0.3439778021335784,0.8184048574662961,0.5026868577127753
7,0.030257665617698853,0.0022233121020187323,0.04016078773978952,0.8227661176025054,0.5816164817749604,0.4511434511434511,0.2993103448275862,0.9156118143459916,0.33176561926272263,0.8017042297005249,0.4145161878827151
8,0.02047679809136179,0.03509714493794803,0.01311364562083719,0.9592820605239459,0.7202852614896988,0.5210312075983718,0.384,0.810126582278481,0.40694534317132447,0.8098569517340742,0.4272537293901878
9,0.045614133020233816,0.03087961266765536,0.02878098063141435,0.8838453668599604,0.6711568938193344,0.498186215235792,0.34915254237288135,0.869198312236287,0.3871222286339052,0.8223772769373263,0.4769187067221056
10,0.013559324662754049,0.04649249755072459,0.010267959311680343,0.959857274305603,0.7171156893819335,0.5075862068965517,0.3770491803278688,0.7763713080168776,0.3847717984447174,0.7863085314397448,0.3975135874664418
11,0.031108402390228773,0.011169039219766277,0.02149486688644626,0.9610472125057471,0.6909667194928685,0.5063291139240507,0.3616636528028933,0.8438818565400844,0.3931684157032871,0.8033590614387157,0.4261134543551549
12,0.04359644734874091,0.010926218535926199,0.009225534811555832,0.9800068250437812,0.6988906497622821,0.4864864864864865,0.35785288270377735,0.759493670886076,0.3544684917601894,0.777099927961305,0.38023925769961686
13,0.02896455870535609,0.009148089067304523,0.04035492303347882,0.9597414988720121,0.6489698890649762,0.48065650644783126,0.3327922077922078,0.8649789029535865,0.3625355115180893,0.8166759287846044,0.4649132551001387
14,0.036268210302035926,0.039926509709156524,0.03540783305001813,0.9779285926175546,0.6656101426307448,0.49278846153846156,0.3445378151260504,0.8649789029535865,0.3790534970775327,0.8326561695996707,0.4942554239155788
15,0.01551810902834561,0.029074431529924956,0.018443325250523904,0.8583325752922516,0.6846275752773375,0.4897435897435897,0.35174953959484345,0.8059071729957806,0.3648181835192225,0.8012143665740455,0.42721131969843357
16,0.03794447913158968,0.046648172176613455,0.023974259079559277,0.9984666452979684,0.694136291600634,0.5126262626262625,0.36576576576576575,0.8565400843881856,0.4037415656102424,0.8165503756303387,0.45660847314803765
17,0.01859415475043164,0.03159100984666742,0.03173685212672816,0.8148111240018259,0.6656101426307448,0.4940047961630695,0.34505862646566166,0.869198312236287,0.3815240750233284,0.8287599053205722,0.4821850087008397
18,0.023397860912476025,0.009643430827298112,0.045498437019191734,0.8666212224826779,0.6370839936608558,0.46867749419953597,0.3232,0.8523206751054853,0.34341665656737785,0.8116682103529897,0.4638948760260841
19,0.04338495030203866,0.0034687966282675683,0.0007614576492683602,0.8327458904697445,0.5887480190174327,0.4265193370165745,0.28892215568862273,0.8143459915611815,0.27458501218924514,0.6854749408253575,0.28308599765625486
